query,type,dataset,datasetURL,metaData,spec
summarize the total profit by region using by a stacked bar plot,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'sum', 'axis': {'format': 's'}}, 'x': {'field': 'Region', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Scatterplot profit vs sales with color indicating geographic region of the U.S.,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Scatterplot of sales vs. profit,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
"For each data element, draw a circle at (its sales, profit) with the proper color by the region",Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Bar Graph AVG(Profit) by State,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'State', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Scatterplot Region X=Sales Y=Profit ,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Stacked Barchart Ship Status X=Region Y=SUM(Profit),Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'sum', 'axis': {'format': 's'}}, 'x': {'field': 'Ship Status', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Bar Chart Count by Sub-Category,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Category', 'type': 'nominal', 'aggregate': None}, 'y': {'field': 'Category', 'type': 'nominal', 'aggregate': 'count'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Create bar chart based on state and AVG(Profit),Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'State', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
show a line chart of semi sales by category,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'line', 'tooltip': True}, 'encoding': {'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Category', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Ship Mode Bar Chart AVG(Profit) by Segment),Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'Segment', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Ship Mode', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Show a bar graph by region showing the various ship status,Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'x': {'field': 'Ship Status', 'type': 'nominal', 'aggregate': None}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'y': {'field': 'Ship Status', 'type': 'nominal', 'aggregate': 'count'}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Show correlation between sales and profit,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'tooltip': {'field':None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
"show profit vs sales as scatter plot', 'use a different color for each region",Fully specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
show the average profit by state,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'bar', 'tooltip': True}, 'encoding': {'y': {'field': 'Profit', 'type': 'quantitative', 'aggregate': 'mean', 'axis': {'format': 's'}}, 'x': {'field': 'State', 'type': 'nominal', 'aggregate': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
Can you create a graph showing sales and profit by region?,Under specified,superstore,https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv,"{fields: [{field: Days to Ship Actual, type: quantitative}, {field: Sales Forecast, type: quantitative}, {field: Ship Status, type: nominal}, {field: Days to Ship Scheduled, type: quantitative}, {field: Sales per Customer, type: nominal}, {field: Profit Ratio, type: nominal}, {field: Category, type: nominal}, {field: City, type: nominal}, {field: Country, type: nominal}, {field: Customer Name, type: nominal}, {field: Days to Ship Actual (bin), type: quantitative}, {field: Discount, type: quantitative}, {field: Number of Records, type: quantitative}, {field: Order Date, type: nominal}, {field: Order ID, type: nominal}, {field: Postal Code, type: quantitative}, {field: Product Name, type: nominal}, {field: Profit, type: quantitative}, {field: Quantity, type: quantitative}, {field: Region, type: nominal}, {field: Sales (bin), type: nominal}, {field: Sales, type: quantitative}, {field: Segment, type: nominal}, {field: Ship Date, type: nominal}, {field: Ship Mode, type: nominal}, {field: State, type: nominal}, {field: Sub-Category, type: nominal}], primaryKey: [Order ID, Product Name]}","{'$schema': 'https://vega.github.io/schema/vega-lite/v4.17.0.json', 'mark': {'type': 'point', 'tooltip': True}, 'encoding': {'x': {'field': 'Profit', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'y': {'field': 'Sales', 'type': 'quantitative', 'aggregate': None, 'axis': {'format': 's'}}, 'color': {'field': 'Region', 'type': 'nominal', 'aggregate': None}, 'tooltip': {'field': None}}, 'transform': [], 'data': {'url': 'https://raw.githubusercontent.com/nl4dv/nl4dv/master/examples/assets/data/superstore.csv', 'format': {'type': 'csv'}}}"
